,orderDate,WGR1,WGR2,WGR3,WGR4,articleNumber,quantity,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco,promotion_article,promotion_wgr,promotion_global,public_holiday,school_holiday,sunday
1034,2021-04-13,0.0,85,8700,8702,90412080,48.40707511102649,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1035,2021-04-13,0.0,85,8700,8702,90412011,26.41592653589793,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1036,2021-04-13,0.0,85,8660,8665,5001,0.0,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1037,2021-04-13,0.0,68,6800,6802,65110,26.41592653589793,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1038,2021-04-13,0.0,68,6800,6802,220487,32.69911184307752,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1039,2021-04-13,0.0,54,5600,5602,527,1587.787475370025,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1040,2021-04-13,0.0,49,4900,4914,533,114.38052083641213,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1041,2021-04-13,0.0,45,4500,4504,254180,73.53981633974483,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1042,2021-04-13,0.0,45,4500,4504,247590,76.68140899333463,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,yes,no,no,no,no,no
1043,2021-04-13,0.0,85,8700,8708,0546,130.0884841043611,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1044,2021-04-13,0.0,45,4500,4502,246220,1.2831853071795862,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1045,2021-04-13,0.0,42,4200,4210,1010,0.0,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1046,2021-04-13,0.0,42,4200,4210,235900,16.991148575128552,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1047,2021-04-13,0.0,42,4200,4210,236620,32.69911184307752,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1048,2021-04-13,0.0,42,4200,4212,244230,243.18581963359367,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,yes,no,no,no,no,no
1049,2021-04-13,0.0,42,4200,4212,244235,42.12388980384689,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,yes,no,no,no,no,no
1050,2021-04-13,0.0,45,4500,4504,181424,45.26548245743669,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1051,2021-04-13,0.0,42,4300,4304,242880,48.40707511102649,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,yes,no,no,no,no,no
1052,2021-04-13,0.0,42,4300,4304,242886,4.424777960769379,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,yes,no,no,no,no,no
1053,2021-04-13,0.0,42,4300,4304,243120,0.0,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1054,2021-04-13,0.0,42,4300,4304,243122,0.0,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1055,2021-04-13,0.0,42,4200,4212,254866,13.849555921538759,2.9,0.4,'84.1',10.8,0.0,320.0,22.0,65.0,1025.7,0.0,12,no,no,no,no,no,no
1056,2021-04-14,0.0,45,4500,4504,247850,32.69911184307752,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1057,2021-04-14,0.0,45,4500,4504,254180,101.81415022205297,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1058,2021-04-14,0.0,49,4900,4914,533,199.20352248333654,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1059,2021-04-14,0.0,54,5600,5602,527,1685.1768476313086,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1060,2021-04-14,0.0,68,6800,6802,220487,45.26548245743669,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1061,2021-04-14,0.0,85,8660,8665,5001,0.0,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1062,2021-04-14,0.0,85,8700,8702,90412011,48.40707511102649,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1063,2021-04-14,0.0,85,8700,8702,90412080,0.0,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1064,2021-04-14,0.0,85,8700,8702,90412196,29.55751918948772,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1065,2021-04-14,0.0,45,4500,4504,247590,268.318560862312,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,yes,no,no,no,no,no
1066,2021-04-14,0.0,68,6800,6802,65110,57.83185307179586,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1067,2021-04-14,0.0,85,8700,8708,0546,177.212373908208,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1068,2021-04-14,0.0,45,4500,4504,181424,86.106186954104,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1069,2021-04-14,0.0,42,4300,4304,243122,73.53981633974483,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1070,2021-04-14,0.0,42,4300,4304,243120,0.0,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1071,2021-04-14,0.0,42,4300,4304,242886,13.849555921538759,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,yes,no,no,no,no,no
1072,2021-04-14,0.0,42,4300,4304,242880,1.2831853071795862,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,yes,no,no,no,no,no
1073,2021-04-14,0.0,42,4200,4212,254866,7.5663706143591725,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1074,2021-04-14,0.0,42,4200,4212,244235,16.991148575128552,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,yes,no,no,no,no,no
1075,2021-04-14,0.0,42,4200,4212,244230,152.07963267948966,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,yes,no,no,no,no,no
1076,2021-04-14,0.0,42,4200,4210,236620,10.707963267948966,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1077,2021-04-14,0.0,42,4200,4210,235900,104.95574287564276,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1078,2021-04-14,0.0,42,4200,4210,1010,0.0,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1079,2021-04-14,0.0,45,4500,4502,246220,0.0,5.3,-2.1,'61.3',0.4,0.0,323.7,20.4,54.0,1023.8,139.0,17,no,no,no,no,no,no
1080,2021-04-15,0.0,45,4500,4504,254180,32.69911184307752,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1081,2021-04-15,0.0,49,4900,4914,533,120.66370614359172,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1082,2021-04-15,0.0,54,5600,5602,527,1609.7786239451536,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1083,2021-04-15,0.0,68,6800,6802,220487,0.0,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1084,2021-04-15,0.0,45,4500,4504,247850,54.690260418206066,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1085,2021-04-15,0.0,85,8660,8665,5001,10.707963267948966,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1086,2021-04-15,0.0,85,8700,8702,90412011,10.707963267948966,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1087,2021-04-15,0.0,85,8700,8702,90412080,48.40707511102649,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1088,2021-04-15,0.0,85,8700,8702,90412196,23.274333882308138,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1089,2021-04-15,0.0,68,6800,6802,65110,54.690260418206066,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1090,2021-04-15,0.0,45,4500,4504,247590,79.82300164692441,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,yes,no,no,no,no,no
1091,2021-04-15,0.0,85,8700,8708,0546,73.53981633974483,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1092,2021-04-15,0.0,45,4500,4502,246220,13.849555921538759,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1093,2021-04-15,0.0,42,4200,4210,1010,0.0,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1094,2021-04-15,0.0,42,4200,4210,235900,120.66370614359172,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1095,2021-04-15,0.0,42,4200,4210,236620,86.106186954104,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1096,2021-04-15,0.0,42,4200,4212,244230,133.23007675795088,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,yes,no,no,no,no,no
1097,2021-04-15,0.0,42,4200,4212,244235,35.840704496667314,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,yes,no,no,no,no,no
1098,2021-04-15,0.0,45,4500,4504,181424,54.690260418206066,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1099,2021-04-15,0.0,42,4300,4304,242880,7.5663706143591725,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,yes,no,no,no,no,no
1100,2021-04-15,0.0,42,4300,4304,242886,1.2831853071795862,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,yes,no,no,no,no,no
1101,2021-04-15,0.0,42,4300,4304,243120,32.69911184307752,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1102,2021-04-15,0.0,42,4300,4304,243122,0.0,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1103,2021-04-15,0.0,42,4200,4212,254866,20.132741228718345,4.9,-3.3,'56.2',0.0,0.0,317.4,19.5,47.5,1023.2,176.0,4,no,no,no,no,no,no
1104,2021-04-16,0.0,85,8700,8708,0546,82.96459430051421,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1105,2021-04-16,0.0,85,8700,8702,90412196,48.40707511102649,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1106,2021-04-16,0.0,85,8700,8702,90412080,70.39822368615503,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1107,2021-04-16,0.0,85,8700,8702,90412011,29.55751918948772,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1108,2021-04-16,0.0,85,8660,8665,5001,1.2831853071795862,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1109,2021-04-16,0.0,68,6800,6802,65110,45.26548245743669,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1110,2021-04-16,0.0,68,6800,6802,220487,42.12388980384689,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1111,2021-04-16,0.0,54,5600,5602,527,1540.6635855661782,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1112,2021-04-16,0.0,45,4500,4504,254180,1.2831853071795862,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1113,2021-04-16,0.0,45,4500,4504,247850,23.274333882308138,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1114,2021-04-16,0.0,45,4500,4504,247590,57.83185307179586,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,yes,no,no,no,no,no
1115,2021-04-16,0.0,49,4900,4914,533,152.07963267948966,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1116,2021-04-16,0.0,45,4500,4502,246220,0.0,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1117,2021-04-16,0.0,42,4200,4210,1010,0.0,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1118,2021-04-16,0.0,42,4200,4210,235900,32.69911184307752,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1119,2021-04-16,0.0,42,4200,4210,236620,29.55751918948772,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1120,2021-04-16,0.0,42,4200,4212,244230,133.23007675795088,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,yes,no,no,no,no,no
1121,2021-04-16,0.0,42,4200,4212,244235,35.840704496667314,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,yes,no,no,no,no,no
1122,2021-04-16,0.0,45,4500,4504,181424,82.96459430051421,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1123,2021-04-16,0.0,42,4300,4304,242880,54.690260418206066,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,yes,no,no,no,no,no
1124,2021-04-16,0.0,42,4300,4304,242886,0.0,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,yes,no,no,no,no,no
1125,2021-04-16,0.0,42,4300,4304,243120,0.0,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1126,2021-04-16,0.0,42,4300,4304,243122,20.132741228718345,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1127,2021-04-16,0.0,42,4200,4212,254866,1.2831853071795862,5.6,-1.2,'62.2',0.0,0.0,308.7,14.9,45.7,1022.1,48.0,4,no,no,no,no,no,no
1128,2021-04-17,0.0,45,4500,4504,247850,89.24777960769379,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1129,2021-04-17,0.0,45,4500,4504,254180,29.55751918948772,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1130,2021-04-17,0.0,49,4900,4914,533,64.11503837897544,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1131,2021-04-17,0.0,54,5600,5602,527,736.4158662471912,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1132,2021-04-17,0.0,68,6800,6802,220487,32.69911184307752,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1133,2021-04-17,0.0,85,8660,8665,5001,7.5663706143591725,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1134,2021-04-17,0.0,85,8700,8702,90412011,10.707963267948966,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1135,2021-04-17,0.0,85,8700,8702,90412080,23.274333882308138,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1136,2021-04-17,0.0,85,8700,8702,90412196,20.132741228718345,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1137,2021-04-17,0.0,45,4500,4504,247590,4.424777960769379,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,yes,no,no,no,no,no
1138,2021-04-17,0.0,68,6800,6802,65110,29.55751918948772,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1139,2021-04-17,0.0,85,8700,8708,0546,26.41592653589793,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1140,2021-04-17,0.0,45,4500,4504,181424,136.3716694115407,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1141,2021-04-17,0.0,42,4300,4304,243122,0.0,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1142,2021-04-17,0.0,42,4200,4210,1010,0.0,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1143,2021-04-17,0.0,42,4200,4210,235900,1.2831853071795862,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1144,2021-04-17,0.0,42,4200,4210,236620,10.707963267948966,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1145,2021-04-17,0.0,42,4200,4212,244230,70.39822368615503,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,yes,no,no,no,no,no
1146,2021-04-17,0.0,45,4500,4502,246220,0.0,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1147,2021-04-17,0.0,42,4200,4212,254866,0.0,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1148,2021-04-17,0.0,42,4300,4304,242880,35.840704496667314,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,yes,no,no,no,no,no
1149,2021-04-17,0.0,42,4300,4304,242886,0.0,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,yes,no,no,no,no,no
1150,2021-04-17,0.0,42,4300,4304,243120,13.849555921538759,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,no,no,no,no,no,no
1151,2021-04-17,0.0,42,4200,4212,244235,4.424777960769379,6.8,0.8,'66.1',0.0,0.0,327.3,11.6,32.0,1020.1,14.0,4,yes,no,no,no,no,no
1152,2021-04-18,0.0,45,4500,4504,247850,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1153,2021-04-18,0.0,85,8700,8702,90412196,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1154,2021-04-18,0.0,85,8700,8702,90412080,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1155,2021-04-18,0.0,85,8700,8702,90412011,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1156,2021-04-18,0.0,85,8660,8665,5001,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1157,2021-04-18,0.0,68,6800,6802,65110,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1158,2021-04-18,0.0,68,6800,6802,220487,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1159,2021-04-18,0.0,54,5600,5602,527,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1160,2021-04-18,0.0,49,4900,4914,533,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1161,2021-04-18,0.0,45,4500,4504,254180,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1162,2021-04-18,0.0,85,8700,8708,0546,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1163,2021-04-18,0.0,45,4500,4504,247590,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,yes,no,no,no,no,yes
1164,2021-04-18,0.0,45,4500,4502,246220,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1165,2021-04-18,0.0,45,4500,4504,181424,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1166,2021-04-18,0.0,42,4200,4210,1010,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1167,2021-04-18,0.0,42,4200,4210,235900,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1168,2021-04-18,0.0,42,4200,4212,244230,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,yes,no,no,no,no,yes
1169,2021-04-18,0.0,42,4200,4212,244235,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,yes,no,no,no,no,yes
1170,2021-04-18,0.0,42,4200,4210,236620,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1171,2021-04-18,0.0,42,4300,4304,242880,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,yes,no,no,no,no,yes
1172,2021-04-18,0.0,42,4300,4304,242886,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,yes,no,no,no,no,yes
1173,2021-04-18,0.0,42,4300,4304,243120,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1174,2021-04-18,0.0,42,4300,4304,243122,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1175,2021-04-18,0.0,42,4200,4212,254866,0.0,7.1,2.5,'73.2',0.0,0.0,300.0,12.7,30.6,1018.8,0.0,7,no,no,no,no,no,yes
1176,2021-04-19,0.0,68,6800,6802,220487,48.40707511102649,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1177,2021-04-19,0.0,45,4500,4504,254180,145.79644737231007,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1178,2021-04-19,0.0,49,4900,4914,533,145.79644737231007,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1179,2021-04-19,0.0,54,5600,5602,527,1446.4158059584845,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1180,2021-04-19,0.0,68,6800,6802,65110,16.991148575128552,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1181,2021-04-19,0.0,45,4500,4504,247850,32.69911184307752,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1182,2021-04-19,0.0,85,8700,8702,90412011,26.41592653589793,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1183,2021-04-19,0.0,85,8700,8702,90412080,64.11503837897544,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1184,2021-04-19,0.0,85,8700,8702,90412196,70.39822368615503,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1185,2021-04-19,0.0,85,8700,8708,0546,86.106186954104,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1186,2021-04-19,0.0,85,8660,8665,5001,51.548667764616276,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1187,2021-04-19,0.0,45,4500,4504,247590,54.690260418206066,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,yes,no,no,no,no,no
1188,2021-04-19,0.0,42,4200,4212,254866,32.69911184307752,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
1189,2021-04-19,0.0,45,4500,4502,246220,57.83185307179586,8.5,4.9,'78.2',0.8,0.0,304.9,12.4,33.5,1016.7,30.0,8,no,no,no,no,no,no
